ltable_id,rtable_id
1856,20270
1856,20448
1856,21333
1856,21547
1856,21825
1856,21826
1856,21880
1869,11
1869,12
1869,197
1869,500
1869,1026
1869,1027
1869,1032
1869,1034
1869,1036
1869,1037
1869,1038
1869,1039
1869,1041
1869,1042
1869,1045
1869,1046
1869,1049
1869,1056
1869,1078
1869,1310
1869,1899
1869,1902
1869,2475
1869,3022
1869,3034
1869,3035
1869,3036
1869,3037
1869,3040
1869,3043
1869,3044
1869,3045
1869,3055
1869,3058
1869,3065
1869,3839
1869,4400
1869,4949
1869,4953
1869,4955
1869,4956
1869,4958
1869,4959
1869,4960
1869,4962
1869,4963
1869,4964
1869,4965
1869,4966
1869,4968
1869,4969
1869,4972
1869,4973
1869,4978
1869,4983
1869,5657
1869,6183
1869,6384
1869,6426
1869,6596
1869,6972
1869,6973
1869,6974
1869,6975
1869,6979
1869,6980
1869,6981
1869,6983
1869,6987
1869,6988
1869,6989
1869,6996
1869,6997
1869,7991
1869,8637
1869,8668
1869,8669
1869,8931
1869,8993
1869,9000
1869,9001
1869,9002
1869,9003
1869,9004
1869,9005
1869,9007
1869,9008
1869,9009
1869,9011
1869,9019
1869,9056
1869,9281
1869,9815
1869,10074
1869,10434
1869,10955
1869,10964
1869,10965
1869,10966
1869,10967
1869,10968
1869,10969
1869,10976
1869,10980
1869,11869
1869,12181
1869,13003
1869,13004
1869,13008
1869,13010
1869,13012
1869,13014
1869,13015
1869,13026
1869,13027
1869,13028
1869,13060
1869,13061
1869,13209
1869,13586
1869,13619
1869,13622
1869,14696
1869,14920
1869,14927
1869,14929
1869,14930
1869,14931
1869,14932
1869,14933
1869,14934
1869,14936
1869,14940
1869,14946
1869,14982
1869,15019
1869,15753
1869,16113
1869,17199
1869,17842
1869,18663
1869,18731
1869,18732
1869,18963
1869,19036
1869,19158
1869,19519
1869,19529
1869,19591
1869,19593
1869,19857
1869,19858
1869,19859
1869,20150
1869,20394
1869,20448
1869,20450
1869,20584
1869,20748
1869,20752
1869,20957
1869,21022
1869,21333
1869,21457
1869,21505
1869,21547
1869,21714
1869,21825
1869,21826
1869,21921
1958,236
1958,3022
1958,18109
1958,18293
2330,19304
2416,236
2416,3022
2416,3034
2416,5015
2416,6195
2416,13209
2416,13586
2416,17199
2416,17842
2416,18109
2416,18457
2416,18458
2416,19529
2461,11
2461,12
2461,13
2461,197
2461,500
2461,1026
2461,1029
2461,1032
2461,1034
2461,1036
2461,1037
2461,1038
2461,1039
2461,1041
2461,1042
2461,1049
2461,1056
2461,1078
2461,1310
2461,1899
2461,1902
2461,1908
2461,2239
2461,3022
2461,3030
2461,3031
2461,3034
2461,3035
2461,3036
2461,3037
2461,3043
2461,3044
2461,3045
2461,3056
2461,3058
2461,3060
2461,3096
2461,3103
2461,3839
2461,4400
2461,4949
2461,4953
2461,4955
2461,4956
2461,4957
2461,4958
2461,4959
2461,4960
2461,4962
2461,4963
2461,4964
2461,4965
2461,4966
2461,4967
2461,4968
2461,4971
2461,4973
2461,4977
2461,5010
2461,5011
2461,5015
2461,5843
2461,5844
2461,5850
2461,6291
2461,6384
2461,6596
2461,6968
2461,6970
2461,6971
2461,6972
2461,6973
2461,6974
2461,6975
2461,6979
2461,6980
2461,6981
2461,6982
2461,6983
2461,6988
2461,6989
2461,6992
2461,6993
2461,6997
2461,7887
2461,7991
2461,8637
2461,8660
2461,8661
2461,8668
2461,8669
2461,8931
2461,8987
2461,8989
2461,8990
2461,8991
2461,9000
2461,9001
2461,9002
2461,9003
2461,9004
2461,9005
2461,9006
2461,9007
2461,9008
2461,9009
2461,9011
2461,9016
2461,9019
2461,9020
2461,9056
2461,9095
2461,9281
2461,9815
2461,9911
2461,10074
2461,10434
2461,10951
2461,10959
2461,10964
2461,10965
2461,10966
2461,10967
2461,10968
2461,10969
2461,10974
2461,10979
2461,10980
2461,10981
2461,10985
2461,10992
2461,11782
2461,12997
2461,12998
2461,13003
2461,13004
2461,13005
2461,13006
2461,13008
2461,13009
2461,13010
2461,13011
2461,13012
2461,13013
2461,13014
2461,13015
2461,13021
2461,13027
2461,13028
2461,13029
2461,13060
2461,13061
2461,13209
2461,13586
2461,13619
2461,13622
2461,13667
2461,14696
2461,14911
2461,14913
2461,14915
2461,14920
2461,14929
2461,14930
2461,14931
2461,14932
2461,14934
2461,14936
2461,14940
2461,14941
2461,14944
2461,14980
2461,14982
2461,15019
2461,15020
2461,15753
2461,16113
2461,17199
2461,17284
2461,17489
2461,17752
2461,17842
2461,18365
2461,18458
2461,18663
2461,18731
2461,18732
2461,18745
2461,18963
2461,19033
2461,19034
2461,19035
2461,19036
2461,19158
2461,19303
2461,19519
2461,19529
2461,19591
2461,19593
2461,19594
2461,19696
2461,19857
2461,19858
2461,19859
2461,20150
2461,20152
2461,20394
2461,20448
2461,20449
2461,20450
2461,20584
2461,20748
2461,20752
2461,20957
2461,21022
2461,21132
2461,21333
2461,21335
2461,21455
2461,21505
2461,21547
2461,21714
2461,21825
2461,21826
2461,21829
2461,21921
2461,21951
358,5779
407,5779
670,5779
746,5779
778,5779
1051,5779
1718,5779
1725,5779
1778,5779
2461,11266
169,6128
169,9731
358,6128
358,9731
407,6128
407,9731
439,6128
439,9731
746,6128
746,9731
778,6128
778,9731
795,6128
795,9731
969,6128
969,9731
1051,6128
1051,9731
1215,6128
1215,9731
1362,6128
1696,6128
1696,9731
1718,6128
1718,9731
1725,6128
1725,9731
1747,6128
1747,9731
1778,6128
1778,9731
1856,6128
1856,9731
358,753
1051,17833
1053,8721
1053,14629
1139,753
1139,754
1139,755
1139,756
1139,757
1139,4658
1139,4660
1139,4661
1139,8721
1139,8722
1139,8723
1139,10686
1139,10687
1139,10688
1139,10689
1139,12712
1139,14630
1139,14631
1139,18701
1139,19002
1139,19818
1139,19819
1139,20116
1139,20423
1153,4661
1153,8721
1153,10689
1153,18701
1153,20423
1644,14629
1674,17833
1690,753
1718,753
1840,17833
2461,18701
169,4138
169,12591
169,14101
358,4138
358,6120
358,12591
407,4138
407,6120
407,12591
407,14101
439,4138
439,12591
516,15613
670,4153
670,10183
670,14101
703,4138
746,4138
746,6120
746,12591
746,14101
778,4138
778,6120
778,10183
778,12591
778,14101
795,4138
795,12591
889,4153
889,10183
889,14101
969,10183
969,12591
969,14101
1051,4138
1051,6120
1051,12591
1051,14101
1053,4153
1053,6994
1053,12591
1053,14101
1139,4153
1139,6994
1139,12591
1139,14101
1139,15613
1139,16102
1153,4153
1153,10183
1153,12591
1153,14101
1215,4138
1215,4153
1215,6120
1215,6994
1279,4138
1383,15613
1644,4153
1644,6994
1644,10183
1644,14101
1690,14101
1694,15957
1696,4138
1696,6120
1696,10183
1696,12591
1696,14101
1718,4153
1718,14101
1722,8158
1725,4138
1725,6120
1725,8158
1725,9696
1725,12591
1747,4138
1747,12591
1778,6120
1778,9696
1778,10183
1778,12591
1778,15957
1856,4138
1856,12591
1856,14101
1869,4153
1869,6994
1869,10183
1869,14101
2461,10183
2461,12591
2461,14101
2461,16102
407,21060
1051,21060
1053,21060
1153,19078
1153,21060
1644,19078
1644,21060
1696,21060
2461,19078
2461,21060
1153,15895
1715,11012
1718,11012
1778,11012
1840,11012
2461,15895
2461,18267
670,20604
865,20604
889,20604
1053,20604
1153,20604
1215,20323
1644,20323
1644,20604
1869,20604
2461,20604
358,21557
670,21557
746,21557
889,21557
1051,21557
1053,21557
1644,21557
1869,21557
28,13516
408,13516
670,13516
889,13516
1053,13516
1153,13516
1644,13516
1674,13516
1705,13516
1715,13516
1782,13516
1786,13516
1819,13516
1835,13516
1840,13516
2330,13516
2416,13516
2461,13516
169,11785
169,15073
169,19414
169,22034
333,15073
358,11783
358,15073
358,19414
407,11783
407,15073
407,19414
439,11785
439,15073
439,22034
516,1805
516,11783
516,15732
516,22034
670,11783
670,11785
670,12188
670,15073
670,19414
670,19969
670,20835
670,22034
746,1806
746,11785
746,15073
746,19969
778,11783
778,11785
778,15073
795,15073
889,1806
889,11783
889,11785
889,12188
889,15073
889,19414
889,19969
889,20835
969,15073
969,15731
969,22034
1051,11783
1051,11785
1051,15073
1053,1806
1053,11783
1053,11785
1053,12188
1053,15073
1053,19414
1053,19969
1053,20835
1053,22034
1139,11785
1139,15073
1153,1806
1153,11783
1153,11785
1153,12188
1153,15073
1153,15731
1153,19414
1153,19969
1153,20835
1153,22034
1383,1805
1383,12188
1644,1805
1644,1806
1644,11783
1644,11785
1644,12188
1644,15073
1644,15731
1644,19414
1644,19969
1644,20835
1644,22034
1696,11783
1696,11785
1696,15073
1696,19414
1696,19969
1718,1805
1718,1806
1718,11783
1718,11785
1718,12188
1718,15073
1718,15731
1718,15732
1718,19414
1718,19969
1718,20835
1718,22034
1725,11783
1725,15073
1725,20835
1778,12188
1778,15073
1778,20835
1856,15073
1856,22034
1869,11783
1869,11785
1869,12188
1869,15073
1869,19414
1869,19969
1869,20835
1869,22034
2461,1806
2461,11783
2461,11785
2461,12188
2461,15073
2461,15731
2461,19414
2461,19969
2461,20835
2461,22034
28,11684
408,11684
1705,11684
1819,11684
28,21385
439,21385
746,21385
778,21385
836,21385
1051,21385
1705,21385
1778,21385
1826,21385
1835,21385
28,9093
169,9093
358,9093
407,9093
408,9093
439,9093
670,5312
670,9093
746,9093
746,11311
746,13097
778,5312
778,9093
778,11311
836,1387
836,7068
889,5312
889,9093
933,9093
969,9093
1051,9093
1053,5312
1053,9093
1053,11311
1139,1387
1139,5891
1139,9093
1139,13428
1153,9093
1153,11311
1383,7068
1644,5312
1644,9093
1674,9093
1690,9093
1692,9093
1694,7068
1694,14331
1696,9093
1696,11311
1705,1387
1705,7068
1725,9093
1747,9093
1778,5312
1778,21785
1782,9093
1786,9093
1826,9093
1835,9093
1840,9093
1869,9093
1958,9093
2416,9093
2461,5312
2461,9093
169,12546
358,12546
407,12546
439,12546
670,12546
746,12546
778,12070
778,12546
795,12546
889,12546
969,12546
1051,12070
1051,12546
1053,12546
1139,12070
1139,12546
1153,12546
1215,12546
1644,12546
1690,12546
1696,12546
1718,4015
1718,12546
1725,12546
1747,12546
1778,12546
1856,12546
1869,12546
2461,12546
1139,5828
169,1164
169,15080
169,19049
358,1164
358,15080
407,1164
407,15080
407,19049
439,1164
670,1164
670,15080
670,21043
746,1164
746,15080
746,19049
778,1164
778,11123
778,15080
778,19049
865,1164
865,15080
865,21043
889,1164
889,15080
889,21043
969,1164
1051,1164
1051,11123
1051,15080
1051,19049
1053,1164
1053,3171
1053,15080
1053,21043
1139,1164
1139,15080
1139,19049
1139,21043
1153,1164
1153,3171
1153,15080
1153,21043
1215,19049
1644,1164
1644,3171
1644,15080
1644,21043
1696,1164
1696,19049
1718,1164
1718,13788
1718,15080
1718,21043
1719,1164
1725,1164
1725,15080
1725,19049
1725,21043
1747,1164
1778,1164
1778,15080
1856,1164
1869,1164
1869,15080
1869,21043
2461,1164
2461,1473
2461,3171
2461,15080
2461,21043
169,9291
358,9291
407,9291
439,9291
670,5380
670,14627
746,2692
746,9291
746,19813
778,2692
778,2741
778,9291
778,19813
865,5030
865,10395
865,14627
865,22022
889,746
889,2737
889,5380
889,10395
889,14336
889,14627
889,18929
889,20339
889,22022
1051,2692
1051,9291
1051,19813
1053,746
1053,2737
1053,5380
1053,6681
1053,10042
1053,10395
1053,11122
1053,13345
1053,14336
1053,14627
1053,18929
1053,20339
1053,22022
1139,106
1139,746
1139,2737
1139,5380
1139,6681
1139,10042
1139,10395
1139,13345
1139,14336
1139,14627
1139,18929
1139,20339
1139,22022
1139,22054
1153,746
1153,2737
1153,5380
1153,6681
1153,10042
1153,10395
1153,14627
1153,18929
1153,20339
1153,22022
1215,2741
1644,746
1644,2737
1644,5380
1644,6681
1644,10042
1644,10395
1644,11122
1644,14336
1644,14627
1644,18929
1644,20339
1644,22022
1690,2741
1696,2692
1696,2741
1696,9291
1696,19813
1718,746
1718,2737
1718,2741
1718,5380
1718,10042
1718,10395
1718,12361
1718,14336
1718,14627
1718,18929
1718,22022
1725,9291
1725,11122
1778,2741
1856,9291
1869,14627
2461,746
2461,10042
2461,14336
2461,20339
169,4776
169,4777
169,15611
169,21375
358,4776
358,4777
358,15611
358,21375
407,4775
407,4777
407,15611
407,21375
439,4776
439,4777
439,13631
439,15611
439,21375
670,4625
670,4776
670,4777
670,13631
670,15611
670,21375
746,4625
746,4776
746,4777
746,13631
746,15611
746,21375
778,4775
778,4776
778,4777
778,15611
778,21375
795,4776
889,4625
889,4776
889,4777
889,15611
889,21375
969,4777
1051,4775
1051,4776
1051,4777
1051,15611
1051,21375
1053,4625
1053,4776
1053,4777
1053,13631
1053,15611
1053,21375
1139,4625
1139,4775
1139,4776
1139,4777
1139,13631
1139,15611
1139,21375
1153,4625
1153,4775
1153,4776
1153,4777
1153,13631
1153,15611
1153,21375
1215,4776
1644,4625
1644,4776
1644,4777
1644,13631
1644,15611
1644,21375
1690,4777
1690,15611
1690,21375
1696,4776
1696,4777
1696,15611
1696,21375
1725,4776
1725,4777
1725,13631
1725,15611
1725,21375
1747,4777
1778,4776
1778,4777
1778,13631
1778,15611
1778,21375
1856,4777
1869,4625
1869,4776
1869,4777
1869,13631
1869,15611
2461,4625
2461,4775
2461,4776
2461,4777
2461,13631
2461,15611
2461,21375
1718,5201
836,6629
1705,6629
1819,6629
1830,6629
28,317
28,10000
28,16283
28,16474
28,16570
28,17796
28,18228
28,18854
169,93
169,206
169,335
169,345
169,347
169,348
169,2265
169,2279
169,4213
169,6192
169,8245
169,8246
169,8257
169,8258
169,8259
169,10240
169,10245
169,10247
169,10250
169,10251
169,11968
169,12225
169,12227
169,12228
169,12236
169,12237
169,14176
169,14177
169,14178
169,18158
169,18166
169,18228
169,18618
169,18619
169,20030
169,20915
169,21292
169,21531
169,21660
169,21902
358,93
358,345
358,348
358,6192
358,8256
358,8257
358,8258
358,8259
358,10240
358,10245
358,10250
358,12228
358,12236
358,12237
358,14176
358,14177
358,18166
358,18228
358,18618
358,18909
358,19208
358,20030
358,20915
358,21660
381,317
381,18228
394,18228
407,93
407,206
407,335
407,345
407,347
407,348
407,2265
407,2279
407,2280
407,6192
407,8246
407,8256
407,8257
407,8258
407,8259
407,10240
407,10245
407,10247
407,10250
407,10251
407,11968
407,12225
407,12228
407,12236
407,12237
407,12238
407,14176
407,14177
407,14178
407,18158
407,18166
407,18228
407,18618
407,18619
407,19208
407,20030
407,20915
407,21292
407,21531
407,21660
407,21902
408,317
408,10000
408,16474
408,18228
408,18854
421,18228
439,93
439,206
439,335
439,345
439,347
439,348
439,2279
439,2280
439,6192
439,8245
439,8246
439,8256
439,8257
439,8258
439,8259
439,10240
439,10245
439,10247
439,10250
439,10251
439,11968
439,12225
439,12228
439,12237
439,14176
439,14177
439,18158
439,18618
439,18619
439,20915
439,21292
439,21531
439,21660
439,21902
508,18228
516,351
535,18228
602,18228
670,93
670,206
670,335
670,344
670,345
670,347
670,348
670,2262
670,2263
670,2279
670,2280
670,6192
670,6197
670,8245
670,8246
670,8257
670,8259
670,10240
670,10245
670,10247
670,10250
670,10251
670,11968
670,12225
670,12228
670,12233
670,12236
670,12237
670,14176
670,14177
670,14178
670,14179
670,14181
670,15160
670,18158
670,18166
670,18619
670,18909
670,19208
670,20030
670,20915
670,21292
670,21531
670,21660
670,21902
675,18228
696,317
696,18228
696,18854
725,317
725,18228
725,18854
746,93
746,206
746,335
746,345
746,347
746,348
746,2262
746,2279
746,2280
746,6192
746,8245
746,8246
746,8257
746,8258
746,8259
746,10240
746,10245
746,10247
746,10250
746,10251
746,11968
746,12225
746,12227
746,12228
746,12236
746,12237
746,12238
746,14176
746,14177
746,18158
746,18166
746,18228
746,18618
746,18619
746,19208
746,19707
746,20030
746,20915
746,21290
746,21292
746,21531
746,21660
746,21902
778,93
778,206
778,335
778,345
778,347
778,348
778,2262
778,2265
778,2279
778,2280
778,6192
778,8245
778,8246
778,8257
778,8258
778,8259
778,10240
778,10245
778,10247
778,10250
778,10251
778,11968
778,12225
778,12227
778,12228
778,12236
778,12237
778,12238
778,14176
778,14177
778,14178
778,18150
778,18158
778,18166
778,18228
778,18618
778,18619
778,19208
778,20030
778,20915
778,21290
778,21292
778,21531
778,21660
778,21902
781,18228
784,18228
795,345
795,4213
795,8257
795,10245
795,12237
795,18158
795,20030
836,2276
836,18618
836,19739
865,93
865,348
865,6197
865,12237
865,18619
865,20915
865,21531
865,21902
889,93
889,335
889,338
889,344
889,345
889,348
889,2265
889,2274
889,2279
889,4213
889,4223
889,6192
889,6196
889,6197
889,8245
889,8246
889,8257
889,8258
889,8259
889,10240
889,10245
889,10247
889,10250
889,11968
889,12225
889,12228
889,12231
889,12236
889,12237
889,14176
889,14177
889,14178
889,14181
889,15160
889,18166
889,18619
889,19208
889,20030
889,20915
889,21292
889,21531
889,21902
933,317
933,10000
933,16570
933,17796
933,18228
933,18854
940,19739
969,345
969,348
969,6192
969,8245
969,8257
969,8258
969,8259
969,10245
969,10250
969,10251
969,12237
969,14178
969,18166
969,18619
969,18909
969,20030
969,21660
1051,93
1051,206
1051,335
1051,345
1051,347
1051,348
1051,2262
1051,2265
1051,2279
1051,2280
1051,6192
1051,8245
1051,8246
1051,8257
1051,8258
1051,8259
1051,10240
1051,10245
1051,10247
1051,10250
1051,10251
1051,11968
1051,12225
1051,12227
1051,12228
1051,12233
1051,12236
1051,12237
1051,12238
1051,14176
1051,14177
1051,14178
1051,18158
1051,18166
1051,18228
1051,18618
1051,18619
1051,19208
1051,20030
1051,20915
1051,21290
1051,21292
1051,21531
1051,21660
1051,21902
1053,93
1053,206
1053,335
1053,345
1053,347
1053,2262
1053,2279
1053,2280
1053,2809
1053,4223
1053,6192
1053,6197
1053,6199
1053,8245
1053,8246
1053,8257
1053,8258
1053,8259
1053,10240
1053,10245
1053,10247
1053,10250
1053,10251
1053,11968
1053,12225
1053,12227
1053,12228
1053,12231
1053,12237
1053,14176
1053,14177
1053,14178
1053,14181
1053,15160
1053,17014
1053,17153
1053,18150
1053,18166
1053,18410
1053,18909
1053,19208
1053,20030
1053,20913
1053,20915
1053,21290
1053,21292
1053,21531
1053,21779
1053,21902
1068,18228
1094,317
1094,18228
1094,18854
1139,72
1139,93
1139,206
1139,335
1139,343
1139,347
1139,348
1139,2262
1139,2265
1139,2266
1139,2268
1139,2274
1139,2279
1139,2280
1139,2282
1139,4214
1139,4216
1139,4223
1139,6192
1139,6199
1139,6203
1139,6204
1139,6205
1139,8245
1139,8246
1139,8253
1139,8254
1139,8257
1139,8259
1139,10000
1139,10199
1139,10240
1139,10241
1139,10245
1139,10247
1139,10250
1139,10251
1139,11968
1139,12225
1139,12227
1139,12228
1139,12231
1139,12233
1139,12234
1139,12237
1139,14176
1139,14177
1139,14178
1139,14181
1139,15160
1139,16283
1139,16570
1139,17796
1139,18158
1139,18166
1139,18619
1139,19469
1139,19740
1139,20030
1139,20913
1139,20914
1139,20915
1139,21290
1139,21292
1139,21531
1139,21660
1139,21779
1139,21902
1139,22038
1144,18228
1147,18228
1151,18228
1153,93
1153,206
1153,335
1153,344
1153,345
1153,347
1153,348
1153,2262
1153,2265
1153,2270
1153,2274
1153,2279
1153,2280
1153,2809
1153,4223
1153,6192
1153,6197
1153,6199
1153,8245
1153,8246
1153,8257
1153,8258
1153,8259
1153,10240
1153,10245
1153,10247
1153,10250
1153,10251
1153,11968
1153,12225
1153,12227
1153,12228
1153,12231
1153,12233
1153,12236
1153,12237
1153,14176
1153,14177
1153,14178
1153,14179
1153,14181
1153,15160
1153,18166
1153,18410
1153,18619
1153,19208
1153,19707
1153,20030
1153,20915
1153,21290
1153,21292
1153,21531
1153,21660
1153,21902
1153,22038
1176,317
1176,18228
1181,317
1181,18228
1215,335
1215,348
1215,2262
1215,2279
1215,2280
1215,4213
1215,6192
1215,8245
1215,8246
1215,8257
1215,8258
1215,12225
1215,12227
1215,12237
1215,14176
1215,14177
1215,18158
1215,18619
1215,20030
1215,20915
1215,21531
1215,21660
1215,21902
1254,18228
1300,18228
1358,18228
1362,206
1362,317
1362,8245
1362,8259
1362,10245
1362,18228
1389,12230
1393,317
1393,18228
1406,18228
1462,317
1462,18228
1533,18228
1587,18228
1618,317
1618,18228
1621,18228
1621,18854
1644,72
1644,93
1644,206
1644,335
1644,345
1644,347
1644,348
1644,2262
1644,2274
1644,2279
1644,2280
1644,2809
1644,4214
1644,4216
1644,4223
1644,6192
1644,6197
1644,6199
1644,8245
1644,8246
1644,8257
1644,8259
1644,10240
1644,10245
1644,10247
1644,10250
1644,10251
1644,11968
1644,12225
1644,12227
1644,12228
1644,12237
1644,14176
1644,14177
1644,14178
1644,14180
1644,14181
1644,15160
1644,18150
1644,18166
1644,18410
1644,18619
1644,18909
1644,19208
1644,20030
1644,20913
1644,20914
1644,20915
1644,21290
1644,21292
1644,21531
1644,21779
1644,21902
1648,18228
1674,18228
1674,18618
1674,18854
1686,18228
1687,317
1687,18228
1689,18228
1690,206
1690,335
1690,345
1690,6192
1690,8245
1690,8259
1690,10240
1690,10250
1690,11968
1690,12227
1690,12228
1690,14176
1690,14177
1690,14178
1690,18166
1690,18619
1690,21531
1690,21660
1692,17153
1692,18228
1694,317
1694,17014
1694,18228
1695,317
1695,18228
1696,93
1696,206
1696,335
1696,345
1696,347
1696,348
1696,2279
1696,2280
1696,6192
1696,8245
1696,8246
1696,8256
1696,8257
1696,8258
1696,8259
1696,10240
1696,10245
1696,10247
1696,10250
1696,10251
1696,11968
1696,12225
1696,12227
1696,12228
1696,12236
1696,12237
1696,14176
1696,14177
1696,14178
1696,18150
1696,18158
1696,18166
1696,18228
1696,18619
1696,19208
1696,20030
1696,20915
1696,21290
1696,21292
1696,21531
1696,21660
1696,21902
1698,18228
1699,317
1699,18228
1701,317
1701,18228
1702,317
1702,18228
1703,18228
1704,18228
1705,2276
1705,16766
1705,18618
1706,18228
1707,317
1707,18228
1708,18228
1709,18228
1709,18854
1710,18228
1711,317
1711,18228
1713,317
1713,2266
1713,18228
1713,19739
1714,317
1714,18228
1715,317
1715,18228
1715,18618
1715,18854
1715,19209
1716,18228
1716,18854
1717,18228
1718,317
1718,2274
1718,2282
1718,10000
1718,16474
1718,16766
1718,18228
1718,18618
1718,18854
1718,21780
1720,317
1720,18228
1722,317
1722,345
1722,18228
1725,93
1725,317
1725,335
1725,345
1725,348
1725,8257
1725,8258
1725,8259
1725,10240
1725,10245
1725,10250
1725,12228
1725,12236
1725,12237
1725,14178
1725,18166
1725,18228
1725,18618
1725,19208
1725,20030
1725,20915
1725,21660
1725,21902
1747,345
1747,348
1747,8256
1747,8257
1747,8258
1747,8259
1747,10245
1747,12237
1747,18618
1747,19208
1747,20915
1753,18228
1778,93
1778,206
1778,335
1778,345
1778,347
1778,2262
1778,2279
1778,2280
1778,2809
1778,6192
1778,8245
1778,8257
1778,8258
1778,8259
1778,10000
1778,10240
1778,10245
1778,10247
1778,10250
1778,10251
1778,11968
1778,12225
1778,12227
1778,12228
1778,12237
1778,14176
1778,14177
1778,14178
1778,17153
1778,18150
1778,18158
1778,18166
1778,18619
1778,18909
1778,19208
1778,20915
1778,21292
1778,21531
1778,21660
1780,317
1780,18228
1782,317
1782,10000
1782,16570
1782,17796
1782,18228
1782,18854
1786,317
1786,18228
1786,18854
1786,19209
1790,18228
1799,19739
1819,2276
1819,17014
1819,17153
1819,18112
1819,18410
1819,18618
1823,317
1823,18228
1826,317
1826,10000
1826,18228
1830,2266
1830,16570
1830,17153
1830,18410
1830,18618
1835,317
1835,10000
1835,16283
1835,18150
1835,18228
1840,317
1840,16474
1840,18150
1840,18228
1840,18618
1840,18854
1840,19209
1856,206
1856,345
1856,348
1856,2279
1856,6192
1856,8257
1856,8259
1856,10240
1856,10245
1856,10250
1856,10251
1856,11968
1856,14176
1856,18619
1856,21292
1856,21660
1869,93
1869,206
1869,335
1869,338
1869,345
1869,347
1869,348
1869,2262
1869,2263
1869,2266
1869,2279
1869,2280
1869,6192
1869,6197
1869,8245
1869,8246
1869,8257
1869,8259
1869,10240
1869,10245
1869,10250
1869,11968
1869,12225
1869,12227
1869,12228
1869,12236
1869,12237
1869,14176
1869,14177
1869,14178
1869,14181
1869,18166
1869,18619
1869,18909
1869,19208
1869,20030
1869,20915
1869,21292
1869,21531
1869,21660
1869,21902
1958,317
1958,18228
2416,317
2416,6198
2416,17014
2416,18228
2461,93
2461,206
2461,335
2461,344
2461,345
2461,347
2461,348
2461,2262
2461,2263
2461,2268
2461,2274
2461,2279
2461,2280
2461,2809
2461,6192
2461,6197
2461,6199
2461,8245
2461,8246
2461,8257
2461,8259
2461,10240
2461,10245
2461,10247
2461,10250
2461,10251
2461,11968
2461,12225
2461,12227
2461,12228
2461,12233
2461,12236
2461,12237
2461,14176
2461,14177
2461,14178
2461,14181
2461,15160
2461,18158
2461,18166
2461,18410
2461,18619
2461,19208
2461,19707
2461,20030
2461,20915
2461,21290
2461,21292
2461,21531
2461,21902
516,5190
28,10333
408,10333
933,10333
1674,10333
1782,10333
1786,10333
1826,10333
1835,10333
1840,10333
169,3169
333,15075
358,13849
407,9938
670,3168
670,3169
670,5112
670,7126
670,9938
670,13146
670,13148
670,15076
670,15077
670,19611
746,1160
778,1160
889,3168
889,3169
889,5112
889,7129
889,9938
889,11120
889,13849
889,15076
889,15077
969,3169
1051,1160
1053,1157
1053,1158
1053,1160
1053,1162
1053,1163
1053,3167
1053,3168
1053,3169
1053,3876
1053,5112
1053,7124
1053,7126
1053,7128
1053,7129
1053,9134
1053,9135
1053,9938
1053,11119
1053,11120
1053,13146
1053,13148
1053,13149
1053,13150
1053,13849
1053,15077
1053,19611
1139,1156
1139,1157
1139,1158
1139,1160
1139,1162
1139,1163
1139,3167
1139,3168
1139,3169
1139,3876
1139,5112
1139,7124
1139,7125
1139,7126
1139,7127
1139,7128
1139,7129
1139,7133
1139,9134
1139,9135
1139,9938
1139,11118
1139,11119
1139,11120
1139,13146
1139,13148
1139,13149
1139,13150
1139,13849
1139,15076
1139,15077
1139,19611
1153,1158
1153,1160
1153,3167
1153,3168
1153,3169
1153,3876
1153,5112
1153,7124
1153,7125
1153,7127
1153,7128
1153,7133
1153,9134
1153,9135
1153,9938
1153,11120
1153,13146
1153,13148
1153,13149
1153,13150
1153,13849
1153,15076
1153,15077
1153,19611
1644,1156
1644,1157
1644,1163
1644,3167
1644,3169
1644,3876
1644,5112
1644,7126
1644,7129
1644,9134
1644,9938
1644,11119
1644,11120
1644,13148
1644,13149
1644,13150
1644,13849
1644,15077
1644,19611
1696,3876
1718,1157
1718,1158
1718,1160
1718,1162
1718,1163
1718,3168
1718,5112
1718,7125
1718,7126
1718,7128
1718,7129
1718,9134
1718,9135
1718,9938
1718,11118
1718,13146
1718,13148
1718,13150
1718,13849
1718,19611
1725,13849
1869,3167
1869,3168
1869,3169
1869,5112
1869,7126
1869,13146
1869,13148
1869,15077
2461,1157
2461,1158
2461,1160
2461,3168
2461,3169
2461,3876
2461,5112
2461,7124
2461,7125
2461,7126
2461,7128
2461,9134
2461,9135
2461,9938
2461,11118
2461,11120
2461,13146
2461,13148
2461,13150
2461,13849
2461,15076
169,1223
169,3206
169,5155
169,9182
358,1223
358,5155
358,9182
407,1223
407,5155
407,9182
439,1223
439,5155
439,9182
746,5155
746,9182
778,1223
778,5155
778,9182
795,9182
969,5155
1051,1223
1051,5155
1051,9182
1139,5155
1139,9182
1696,1223
1696,9182
1718,1223
1718,3206
1718,5155
1718,9182
1718,15143
1725,1223
1725,5155
1725,9182
1747,5155
1778,1223
1778,5155
1778,9182
28,16493
169,19233
358,6418
407,6417
407,6418
407,12462
407,21425
439,12462
516,19233
670,12462
746,6418
746,12462
746,21425
778,6418
778,7940
778,19233
889,7940
889,19233
1051,6418
1051,7940
1051,21792
1053,6417
1053,6418
1053,6421
1053,7940
